uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,pub_year
GENCC_000112-HGNC_9608-OMIM_125350-HP_0000006-GENCC_100001,HGNC:9608,PTH1R,MONDO:0007434,primary failure of tooth eruption,OMIM:125350,"Failure of tooth eruption, primary",GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:9608,PTH1R,OMIM:125350,PRIMARY FAILURE OF TOOTH ERUPTION,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,19061984,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114222,2023-09-11,2008.0
GENCC_000112-HGNC_8980-OMIM_603387-HP_0000006-GENCC_100001,HGNC:8980,PIK3R2,MONDO:0011313,megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1,OMIM:603387,Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:8980,PIK3R2,OMIM:603387,MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 1,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,22729224,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114223,2023-09-11,2012.0
GENCC_000112-HGNC_8980-OMIM_603387-HP_0000006-GENCC_100001,HGNC:8980,PIK3R2,MONDO:0011313,megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1,OMIM:603387,Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:8980,PIK3R2,OMIM:603387,MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 1,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,26860062,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114223,2023-09-11,2017.0
GENCC_000112-HGNC_18249-OMIM_181270-HP_0000006-GENCC_100001,HGNC:18249,KCTD1,MONDO:0008404,scalp-ear-nipple syndrome,OMIM:181270,Scalp-ear-nipple syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:18249,KCTD1,OMIM:181270,SCALP-EAR-NIPPLE SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,23541344,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114224,2023-09-11,2013.0
GENCC_000112-HGNC_4236-OMIM_613076-HP_0000007-GENCC_100004,HGNC:4236,GFER,MONDO:0013116,congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome,OMIM:613076,"Myopathy, mitochondrial progressive, with congenital cataract and developmental delay",GENCC:100004,Limited,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:4236,GFER,OMIM:613076,MITOCHONDRIAL PROGRESSIVE MYOPATHY WITH CONGENITAL CATARACT HEARING LOSS AND DEVELOPMENTAL DELAY (MPMCHD,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100004,,2015-07-22 00:00:00,,,19409522,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114226,2023-09-11,2009.0
GENCC_000112-HGNC_11598-OMIM_611363-HP_0000006-GENCC_100001,HGNC:11598,TBX20,MONDO:0012654,atrial septal defect 4,OMIM:611363,Atrial septal defect 4,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11598,TBX20,OMIM:611363,ATRIAL SEPTAL DEFECT TYPE 4,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,19762328,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114227,2023-09-11,2010.0
GENCC_000112-HGNC_11598-OMIM_611363-HP_0000006-GENCC_100001,HGNC:11598,TBX20,MONDO:0012654,atrial septal defect 4,OMIM:611363,Atrial septal defect 4,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11598,TBX20,OMIM:611363,ATRIAL SEPTAL DEFECT TYPE 4,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,17668378,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114227,2023-09-11,2007.0
GENCC_000112-HGNC_30760-OMIM_614727-HP_0000007-GENCC_100001,HGNC:30760,TMEM165,MONDO:0013870,TMEM165-congenital disorder of glycosylation,OMIM:614727,"Congenital disorder of glycosylation, type IIk",GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:30760,TMEM165,OMIM:614727,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIK",HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,22683087,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114228,2023-09-11,2012.0
GENCC_000112-HGNC_1497-OMIM_300422-HP_0001419-GENCC_100001,HGNC:1497,CASK,MONDO:0010318,FG syndrome 4,OMIM:300422,FG syndrome 4,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:1497,CASK,OMIM:300422,FG SYNDROME TYPE 4,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:51,,,20029458,https://www.ebi.ac.uk/gene2phenotype/terminology,824,2020-11-25,2010.0
GENCC_000112-HGNC_1497-OMIM_300422-HP_0001419-GENCC_100001,HGNC:1497,CASK,MONDO:0010318,FG syndrome 4,OMIM:300422,FG syndrome 4,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:1497,CASK,OMIM:300422,FG SYNDROME TYPE 4,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:51,,,19377476,https://www.ebi.ac.uk/gene2phenotype/terminology,824,2020-11-25,2009.0
GENCC_000112-HGNC_1497-OMIM_300422-HP_0001419-GENCC_100001,HGNC:1497,CASK,MONDO:0010318,FG syndrome 4,OMIM:300422,FG syndrome 4,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:1497,CASK,OMIM:300422,FG SYNDROME TYPE 4,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:51,,,19200522,https://www.ebi.ac.uk/gene2phenotype/terminology,824,2020-11-25,2009.0
GENCC_000112-HGNC_3754-OMIM_305620-HP_0001419-GENCC_100001,HGNC:3754,FLNA,MONDO:0024550,frontometaphyseal dysplasia 1,OMIM:305620,Frontometaphyseal dysplasia 1,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:3754,FLNA,OMIM:305620,FRONTOMETAPHYSEAL DYSPLASIA,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:51,,,28498505,https://www.ebi.ac.uk/gene2phenotype/terminology,825,2020-11-25,2017.0
GENCC_000112-HGNC_3754-OMIM_305620-HP_0001419-GENCC_100001,HGNC:3754,FLNA,MONDO:0024550,frontometaphyseal dysplasia 1,OMIM:305620,Frontometaphyseal dysplasia 1,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:3754,FLNA,OMIM:305620,FRONTOMETAPHYSEAL DYSPLASIA,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:51,,,12612583,https://www.ebi.ac.uk/gene2phenotype/terminology,825,2020-11-25,2003.0
GENCC_000112-HGNC_24587-OMIM_610532-HP_0000007-GENCC_100001,HGNC:24587,HYCC1,MONDO:0012514,hypomyelinating leukodystrophy 5,OMIM:610532,"Leukodystrophy, hypomyelinating, 5",GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:24587,HYCC1,OMIM:610532,LEUKODYSTROPHY HYPOMYELINATING TYPE 5,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,17928815,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114231,2023-09-11,2007.0
GENCC_000112-HGNC_24587-OMIM_610532-HP_0000007-GENCC_100001,HGNC:24587,HYCC1,MONDO:0012514,hypomyelinating leukodystrophy 5,OMIM:610532,"Leukodystrophy, hypomyelinating, 5",GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:24587,HYCC1,OMIM:610532,LEUKODYSTROPHY HYPOMYELINATING TYPE 5,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,16951682,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114231,2023-09-11,2006.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,15181075,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2004.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,12675839,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2003.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,9398836,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,1997.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,11317673,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2001.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,10720943,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2000.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,11562418,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2001.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,11085914,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2000.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,17440011,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2007.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,10484768,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,1999.0
GENCC_000112-HGNC_11630-OMIM_137920-HP_0000006-GENCC_100001,HGNC:11630,HNF1B,MONDO:0007669,renal cysts and diabetes syndrome,OMIM:137920,Renal cysts and diabetes syndrome,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:11630,HNF1B,OMIM:137920,RENAL CYSTS AND DIABETES SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,15068978,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114232,2023-09-11,2004.0
GENCC_000112-HGNC_5172-OMIM_146550-HP_0000007-GENCC_100001,HGNC:5172,HR,MONDO:0100522,hypotrichosis 4,OMIM:146550,Hypotrichosis 4,GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:5172,HR,OMIM:146550,ALOPECIA UNIVERSALIS,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,19897589,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114235,2023-09-11,2010.0
GENCC_000112-HGNC_5172-OMIM_146550-HP_0000007-GENCC_100001,HGNC:5172,HR,MONDO:0100522,hypotrichosis 4,OMIM:146550,Hypotrichosis 4,GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:5172,HR,OMIM:146550,ALOPECIA UNIVERSALIS,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,17680008,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114235,2023-09-11,2007.0
GENCC_000112-HGNC_5172-OMIM_146550-HP_0000007-GENCC_100001,HGNC:5172,HR,MONDO:0100522,hypotrichosis 4,OMIM:146550,Hypotrichosis 4,GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:5172,HR,OMIM:146550,ALOPECIA UNIVERSALIS,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,10777357,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114235,2023-09-11,2000.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,6682021,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1983.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,10632111,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2000.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,9244431,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1997.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,8644709,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1996.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,10751095,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2000.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,9598720,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1998.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,16222662,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2005.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,9043863,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1996.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,10995512,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2000.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,6711605,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1984.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,7697714,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,1995.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,12116232,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2002.0
GENCC_000112-HGNC_886-OMIM_301040-HP_0001419-GENCC_100001,HGNC:886,ATRX,MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,GENCC:100001,Definitive,HP:0001419,X-linked recessive,GENCC:000112,G2P,HGNC:886,ATRX,OMIM:301040,ALPHA-THALASSEMIA MENTAL RETARDATION SYNDROME X-LINKED NON-DELETION TYPE,HP:0001419,X-linked recessive inheritance,GENCC:000112,,GENCC:100001,Definitive,2015-07-22 16:14:52,,,15565397,https://www.ebi.ac.uk/gene2phenotype/terminology,832,2020-11-25,2004.0
GENCC_000112-HGNC_6121-OMIM_119500-HP_0000006-GENCC_100001,HGNC:6121,IRF6,MONDO:0007334,autosomal dominant popliteal pterygium syndrome,OMIM:119500,Popliteal pterygium syndrome 1,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:6121,IRF6,OMIM:119500,POPLITEAL PTERYGIUM SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,12219090,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114238,2023-09-11,2002.0
GENCC_000112-HGNC_6121-OMIM_119500-HP_0000006-GENCC_100001,HGNC:6121,IRF6,MONDO:0007334,autosomal dominant popliteal pterygium syndrome,OMIM:119500,Popliteal pterygium syndrome 1,GENCC:100001,Definitive,HP:0000006,Autosomal dominant,GENCC:000112,G2P,HGNC:6121,IRF6,OMIM:119500,POPLITEAL PTERYGIUM SYNDROME,HP:0000006,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,20803643,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114238,2023-09-11,2010.0
GENCC_000112-HGNC_10914-OMIM_218000-HP_0000007-GENCC_100001,HGNC:10914,SLC12A6,MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,OMIM:218000,Agenesis of the corpus callosum with peripheral neuropathy,GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:10914,SLC12A6,OMIM:218000,AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,12368912,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114239,2023-09-11,2002.0
GENCC_000112-HGNC_10914-OMIM_218000-HP_0000007-GENCC_100001,HGNC:10914,SLC12A6,MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,OMIM:218000,Agenesis of the corpus callosum with peripheral neuropathy,GENCC:100001,Definitive,HP:0000007,Autosomal recessive,GENCC:000112,G2P,HGNC:10914,SLC12A6,OMIM:218000,AGENESIS OF THE CORPUS CALLOSUM WITH PERIPHERAL NEUROPATHY,HP:0000007,,GENCC:000112,TGMI G2P,GENCC:100001,,2015-07-22 00:00:00,,,17893295,https://www.ebi.ac.uk/gene2phenotype/terminology,1000114239,2023-09-11,2007.0
